URL,ROUGE-1,ROUGE-2,ROUGE-L,BLEU,BERTSCORE,LATENCY,COMPRESSION RATE,TOTAL TOKENS
https://tienphong.vn/hang-nghin-nguoi-khai-hoi-yen-tu-2026-post1823208.tpo,,,,,,,,
https://tienphong.vn/trung-ta-nhac-si-do-bao-lam-dieu-dac-biet-voi-dan-nhac-giao-huong-quan-doi-post1823010.tpo,,,,,,,,
https://tienphong.vn/hung-yen-di-chuyen-dinh-van-noi-chua-hung-khanh-ra-vi-tri-da-duoc-quy-hoach-post1823079.tpo,,,,,,,,
https://tienphong.vn/tai-dien-canh-nhet-tien-le-vao-mam-le-post1823064.tpo,,,,,,,,
https://tienphong.vn/mang-tho-xuong-ham-mo-post1823062.tpo,,,,,,,,
https://tienphong.vn/dan-ba-mien-bac-trung-nam-lam-gi-trong-ngay-via-than-tai-post1822925.tpo,,,,,,,,
https://tienphong.vn/doc-dao-le-ruoc-kieu-ba-o-tphcm-thu-hut-hang-van-nguoi-post1823065.tpo,,,,,,,,
https://tienphong.vn/san-sang-khai-hoi-con-son-kiep-bac-post1823059.tpo,,,,,,,,
https://tienphong.vn/ban-sac-vung-cao-len-xu-huong-mang-xa-hoi-post1823078.tpo,,,,,,,,
https://tienphong.vn/van-khan-cung-via-than-tai-post1823092.tpo,,,,,,,,
https://tienphong.vn/tieng-chieng-cua-nguoi-muong-tren-dat-tay-nguyen-post1822755.tpo,,,,,,,,
https://tienphong.vn/ngua-giay-khung-xep-kin-san-cho-dot-o-den-cho-cui-post1822930.tpo,,,,,,,,
https://tienphong.vn/hang-nghin-nguoi-tray-hoi-den-huyen-tran-post1822978.tpo,,,,,,,,
https://tienphong.vn/dao-tao-5000-nhan-luc-phat-trien-tro-choi-dien-tu-de-giao-duc-lich-su-viet-nam-post1823002.tpo,,,,,,,,
https://tienphong.vn/cong-duc-bang-qr-tai-den-hung-post1822782.tpo,,,,,,,,
https://tienphong.vn/da-nang-tung-bung-hoi-dua-thuyen-tren-song-cu-de-post1822807.tpo,,,,,,,,
