URL,ROUGE-1,ROUGE-2,ROUGE-L,BLEU,BERTSCORE,LATENCY,COMPRESSION RATE,TOTAL TOKENS
https://tienphong.vn/chiec-cap-long-dung-com-co-thu-tuong-pham-van-dong-thuong-mang-theo-khi-di-cong-tac-post1823300.tpo,0.1169,0.0991,0.1006,0.0001,0.6352,3622,10.9800,1893
https://tienphong.vn/le-hoi-ba-chiem-son-thanh-di-san-van-hoa-phi-vat-the-quoc-gia-post1823730.tpo,,,,,,,,
https://tienphong.vn/lang-rom-giua-mien-di-san-post1822811.tpo,,,,,,,,
https://tienphong.vn/khai-mac-hoi-bao-xuan-va-ngay-hoi-van-hoa-doc-2026-post1823704.tpo,,,,,,,,
https://tienphong.vn/giai-bai-toan-bien-nguoi-di-le-hoi-post1823626.tpo,,,,,,,,
https://tienphong.vn/han-quoc-quan-ngai-truoc-lan-song-tay-chay-tu-dong-nam-a-post1823592.tpo,,,,,,,,
https://tienphong.vn/chuoi-le-hoi-ram-thang-gieng-doc-dao-cua-nguoi-hoa-o-cho-lon-post1823534.tpo,,,,,,,,
https://tienphong.vn/le-hoi-hoa-ban-2026-bung-no-sac-mau-voi-carnaval-duong-pho-post1823443.tpo,,,,,,,,
https://tienphong.vn/ha-nguon-song-huong-day-song-dau-xuan-post1823536.tpo,,,,,,,,
https://tienphong.vn/hap-dan-kho-cuong-tu-lan-song-viet-nam-post1816187.tpo,,,,,,,,
https://tienphong.vn/du-khach-do-ve-ngoi-lang-co-hang-sua-co-post1823184.tpo,,,,,,,,
https://tienphong.vn/nhac-si-nguyen-vinh-tien-tro-thanh-y-si-o-tuoi-52-post1823424.tpo,,,,,,,,
https://tienphong.vn/doc-dao-le-hoi-mien-phi-hon-100000-nguoi-toi-cau-loc-cau-tai-post1823371.tpo,,,,,,,,
https://tienphong.vn/chien-thang-cua-tran-thanh-va-ban-thu-nhan-tap-the-post1823119.tpo,,,,,,,,
https://tienphong.vn/cu-den-chua-la-cau-xin-du-thu-rai-tien-khap-noi-post1823349.tpo,,,,,,,,
https://tienphong.vn/le-cung-nghinh-thuy-luc-post1823152.tpo,,,,,,,,
https://tienphong.vn/bien-tuong-dang-sao-giai-han-post1823301.tpo,,,,,,,,
https://tienphong.vn/hoa-si-nhan-boi-thuong-sau-khi-to-quan-tra-sua-o-dak-lak-post1823250.tpo,,,,,,,,
https://tienphong.vn/tphcm-sap-co-them-2-bao-vat-quoc-gia-post1823249.tpo,,,,,,,,
https://tienphong.vn/can-man-ha-soi-kich-tinh-tai-hoi-vat-hon-400-nam-tuoi-post1823234.tpo,,,,,,,,
https://tienphong.vn/dung-kin-bo-song-thu-bon-xem-dua-thuyen-post1823214.tpo,,,,,,,,
https://tienphong.vn/hang-nghin-nguoi-khai-hoi-yen-tu-2026-post1823208.tpo,,,,,,,,
https://tienphong.vn/trung-ta-nhac-si-do-bao-lam-dieu-dac-biet-voi-dan-nhac-giao-huong-quan-doi-post1823010.tpo,,,,,,,,
https://tienphong.vn/hung-yen-di-chuyen-dinh-van-noi-chua-hung-khanh-ra-vi-tri-da-duoc-quy-hoach-post1823079.tpo,,,,,,,,
https://tienphong.vn/tai-dien-canh-nhet-tien-le-vao-mam-le-post1823064.tpo,,,,,,,,
https://tienphong.vn/mang-tho-xuong-ham-mo-post1823062.tpo,,,,,,,,
https://tienphong.vn/dan-ba-mien-bac-trung-nam-lam-gi-trong-ngay-via-than-tai-post1822925.tpo,,,,,,,,
https://tienphong.vn/doc-dao-le-ruoc-kieu-ba-o-tphcm-thu-hut-hang-van-nguoi-post1823065.tpo,,,,,,,,
https://tienphong.vn/san-sang-khai-hoi-con-son-kiep-bac-post1823059.tpo,,,,,,,,
https://tienphong.vn/ban-sac-vung-cao-len-xu-huong-mang-xa-hoi-post1823078.tpo,,,,,,,,
https://tienphong.vn/van-khan-cung-via-than-tai-post1823092.tpo,,,,,,,,
https://tienphong.vn/tieng-chieng-cua-nguoi-muong-tren-dat-tay-nguyen-post1822755.tpo,,,,,,,,
https://tienphong.vn/ngua-giay-khung-xep-kin-san-cho-dot-o-den-cho-cui-post1822930.tpo,,,,,,,,
https://tienphong.vn/hang-nghin-nguoi-tray-hoi-den-huyen-tran-post1822978.tpo,,,,,,,,
https://tienphong.vn/dao-tao-5000-nhan-luc-phat-trien-tro-choi-dien-tu-de-giao-duc-lich-su-viet-nam-post1823002.tpo,,,,,,,,
https://tienphong.vn/cong-duc-bang-qr-tai-den-hung-post1822782.tpo,,,,,,,,
https://tienphong.vn/da-nang-tung-bung-hoi-dua-thuyen-tren-song-cu-de-post1822807.tpo,,,,,,,,
